id_commande,date_achat,etat_client,categorie,categorie_en,nb_articles,prix_articles_brl,frais_port_brl,montant_total_brl,delai_livraison_j
113a4f0c,2017-05-20,SP,brinquedos,toys,1,94.9,7.92,102.82,4
f6f9344e,2017-05-20,RJ,moveis_colchao_e_estofado,furniture_mattress_and_upholstery,1,399.99,82.7,482.69,17
758fbb6d,2017-05-20,SP,telefonia,telephony,1,13.98,11.85,25.83,19
3ae5336e,2017-05-20,MG,cama_mesa_banho,bed_bath_table,1,69.9,16.25,86.15,10
7034679d,2017-05-20,PR,pet_shop,pet_shop,2,33.6,30.2,63.8,10
67859bd0,2017-05-21,RS,relogios_presentes,watches_gifts,1,47.9,15.1,63.0,10
66b82165,2017-05-21,SP,perfumaria,perfumery,1,149.9,9.24,159.14,8
85d852ed,2017-05-21,SP,pet_shop,pet_shop,1,109.99,20.26,130.25,5
ce5cc8db,2017-05-21,SP,eletronicos,electronics,1,38.99,8.72,47.71,4
f6a3c840,2017-05-21,BA,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,29.9,15.79,45.69,14
f124bd02,2017-05-21,RJ,malas_acessorios,luggage_accessories,1,109.9,14.52,124.42,7
5d80f156,2017-05-22,PR,cool_stuff,cool_stuff,1,132.7,31.68,164.38,8
6851d4a2,2017-05-22,SP,cool_stuff,cool_stuff,1,79.95,16.32,96.27,7
7dc8487f,2017-05-22,PE,beleza_saude,health_beauty,1,19.99,17.63,37.62,3
8fa7a057,2017-05-22,MG,cama_mesa_banho,bed_bath_table,1,89.9,15.38,105.28,10
2e0238ae,2017-05-22,SC,beleza_saude,health_beauty,1,33.9,15.1,49.0,10
e3e1b813,2017-05-23,RJ,tablets_impressao_imagem,tablets_printing_image,1,129.99,14.8,144.79,27
bee9e234,2017-05-23,SP,informatica_acessorios,computers_accessories,1,69.9,19.73,89.63,6
b43e5b62,2017-05-23,SP,utilidades_domesticas,housewares,1,148.7,21.7,170.4,13
42d8e64b,2017-05-24,RS,brinquedos,toys,1,44.9,14.1,59.0,6
ea200c2f,2017-05-24,SP,utilidades_domesticas,housewares,1,43.98,17.6,61.58,7
f47a19bf,2017-05-24,RJ,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,39.99,14.1,54.09,7
aa4abf7d,2017-05-27,SP,utilidades_domesticas,housewares,1,489.98,23.92,513.9,18
6ac9d943,2017-05-27,SP,cool_stuff,cool_stuff,1,99.99,13.04,113.03,5
d3eb3d3d,2017-05-27,SC,consoles_games,consoles_games,1,8.99,16.79,25.78,16
602cbc1d,2017-05-27,SP,relogios_presentes,watches_gifts,1,55.0,7.78,62.78,2
5e5d6b5f,2017-05-28,AL,informatica_acessorios,computers_accessories,1,200.4,38.95,239.35,29
6275bca1,2017-05-28,MG,relogios_presentes,watches_gifts,1,58.71,28.81,87.52,9
d18d6902,2017-05-29,RJ,malas_acessorios,luggage_accessories,1,259.9,86.98,346.88,9
a91e7aca,2017-05-29,SP,beleza_saude,health_beauty,1,19.9,7.78,27.68,1
cb54c906,2017-05-29,PR,non_renseignee,not_specified,2,103.0,35.22,138.22,8
66397175,2017-05-29,GO,fashion_calcados,fashion_shoes,1,349.9,19.7,369.6,23
9ed113cc,2017-05-29,MG,cool_stuff,cool_stuff,1,64.9,13.47,78.37,7
e1bc33c0,2017-05-30,RJ,brinquedos,toys,1,1449.0,55.61,1504.61,14
9ea29024,2017-05-30,BA,beleza_saude,health_beauty,1,66.9,19.71,86.61,9
85fdee79,2017-05-30,SP,esporte_lazer,sports_leisure,1,65.0,15.2,80.2,7
00ed64bc,2017-05-30,RJ,non_renseignee,not_specified,1,44.9,16.11,61.01,7
a0ba767f,2017-05-30,MG,telefonia,telephony,1,135.0,17.39,152.39,14
d166f677,2017-05-30,RS,pet_shop,pet_shop,1,68.55,16.24,84.79,14
a5c7e6ba,2017-05-31,RJ,bebes,baby,1,59.99,16.18,76.17,11
10606f62,2017-05-31,MA,cama_mesa_banho,bed_bath_table,1,89.9,34.43,124.33,13
fd190164,2017-06-01,MG,papelaria,stationery,1,29.9,13.37,43.27,18
e82787bc,2017-06-01,CE,beleza_saude,health_beauty,1,89.9,33.08,122.98,12
ab3bd9f1,2017-06-01,RJ,cama_mesa_banho,bed_bath_table,1,28.9,15.1,44.0,11
531a321d,2017-06-01,RS,market_place,market_place,1,189.9,14.35,204.25,10
d1d82aad,2017-06-01,SP,papelaria,stationery,1,58.9,16.17,75.07,17
119b6b27,2017-06-01,PR,telefonia,telephony,1,16.5,15.1,31.6,17
79ba9ff9,2017-06-02,RJ,beleza_saude,health_beauty,1,99.99,15.45,115.44,9
11bc240a,2017-06-02,SP,perfumaria,perfumery,1,248.0,9.93,257.93,4
8ee4b454,2017-06-03,RJ,utilidades_domesticas,housewares,1,34.9,20.84,55.74,10
651942ee,2017-06-04,MG,bebes,baby,1,50.0,12.69,62.69,17
597d72bb,2017-06-04,MS,dvds_blu_ray,dvds_blu_ray,1,19.9,15.79,35.69,14
dd2be9f2,2017-06-04,RS,bebes,baby,1,79.9,15.31,95.21,14
fa5d6b6d,2017-06-05,SC,perfumaria,perfumery,1,56.99,14.15,71.14,9
2c32c278,2017-06-05,SP,ferramentas_jardim,garden_tools,1,112.0,16.22,128.22,14
0cd266ef,2017-06-05,DF,pet_shop,pet_shop,1,25.9,15.1,41.0,8
962debbd,2017-06-05,MG,pet_shop,pet_shop,1,32.64,15.1,47.74,8
fcfe2d5e,2017-06-05,RS,beleza_saude,health_beauty,1,43.48,15.1,58.58,8
5ad18603,2017-06-05,GO,moveis_decoracao,furniture_decor,1,59.9,16.18,76.08,13
798b9fc5,2017-06-06,CE,livros_interesse_geral,books_general_interest,1,115.0,54.48,169.48,20
5e3f975c,2017-06-06,SP,moveis_decoracao,furniture_decor,1,73.35,12.85,86.2,28
47b7b28d,2017-06-06,SP,telefonia,telephony,1,12.5,7.78,20.28,3
ffc26384,2017-06-06,MG,cool_stuff,cool_stuff,1,629.0,67.08,696.08,10
66fbfbe9,2017-06-06,SC,moveis_sala,furniture_living_room,1,295.8,83.93,379.73,20
e7a494d4,2017-06-06,SP,pet_shop,pet_shop,1,59.99,15.24,75.23,5
f9d9c91f,2017-06-06,SP,esporte_lazer,sports_leisure,1,159.9,20.68,180.58,9
464a1b10,2017-06-06,RJ,cama_mesa_banho,bed_bath_table,1,89.9,17.88,107.78,12
740ae797,2017-06-06,RJ,eletroportateis,small_appliances,1,49.5,17.6,67.1,13
3cbed012,2017-06-06,BA,cool_stuff,cool_stuff,1,229.99,24.48,254.47,26
4d49d457,2017-06-06,RS,beleza_saude,health_beauty,1,19.9,15.1,35.0,16
2d37b55e,2017-06-07,SP,esporte_lazer,sports_leisure,1,299.9,22.94,322.84,9
febcdd79,2017-06-07,RJ,perfumaria,perfumery,1,56.99,14.15,71.14,9
071a4b7c,2017-06-07,RJ,non_renseignee,not_specified,1,49.59,16.6,66.19,8
98c78522,2017-06-07,SP,beleza_saude,health_beauty,1,59.0,8.27,67.27,9
fcffb640,2017-06-07,RS,livros_interesse_geral,books_general_interest,1,34.9,15.79,50.69,18
3f832dc6,2017-06-09,RJ,moveis_decoracao,furniture_decor,1,49.9,14.08,63.98,14
a77cca71,2017-06-09,SP,brinquedos,toys,1,48.9,12.69,61.59,10
d077bdff,2017-06-09,SP,moveis_decoracao,furniture_decor,1,95.0,57.99,152.99,7
6ee93b76,2017-06-10,SP,moveis_sala,furniture_living_room,2,207.94,50.08,258.02,11
26f35d2f,2017-06-11,SP,moveis_decoracao,furniture_decor,4,115.96,52.32,168.28,4
dbabdffb,2017-06-11,SP,cama_mesa_banho,bed_bath_table,1,286.4,37.51,323.91,7
50d6f853,2017-06-12,PR,utilidades_domesticas,housewares,1,49.0,17.6,66.6,28
67d413d2,2017-06-12,SP,beleza_saude,health_beauty,1,99.99,8.89,108.88,2
aeaf2bf4,2017-06-12,SP,ferramentas_jardim,garden_tools,1,299.99,18.35,318.34,11
e14ca336,2017-06-12,SP,artes,art,1,90.0,7.88,97.88,3
2ca6b9b8,2017-06-14,SP,automotivo,auto,1,189.99,16.96,206.95,7
3679e033,2017-06-14,BA,fashion_roupa_masculina,fashion_male_clothing,1,59.9,17.99,77.89,28
a27f62a7,2017-06-15,SP,esporte_lazer,sports_leisure,1,65.0,15.2,80.2,8
735a1710,2017-06-15,SP,informatica_acessorios,computers_accessories,1,22.0,11.85,33.85,12
96a5b82a,2017-06-15,SC,automotivo,auto,1,102.99,17.16,120.15,10
4a81bd21,2017-06-16,PE,alimentos,food,1,149.9,21.89,171.79,10
057b5825,2017-06-16,BA,informatica_acessorios,computers_accessories,1,35.7,17.63,53.33,21
ad9c2ef7,2017-06-16,MA,telefonia_fixa,fixed_telephony,1,90.0,34.43,124.43,12
9ac02286,2017-06-17,SP,relogios_presentes,watches_gifts,1,157.99,12.61,170.6,8
db5fdbee,2017-06-17,RJ,beleza_saude,health_beauty,1,89.0,15.37,104.37,9
bfaf4035,2017-06-18,SP,eletrodomesticos,home_appliances,1,26.0,9.94,35.94,3
0546ac64,2017-06-18,SP,cool_stuff,cool_stuff,1,139.9,13.11,153.01,10
6ff3a48b,2017-06-18,RJ,informatica_acessorios,computers_accessories,1,75.0,15.28,90.28,17
e6bcb00c,2017-06-18,SP,telefonia,telephony,1,99.0,15.44,114.44,15
7c17ce8c,2017-06-18,GO,telefonia,telephony,1,18.99,15.1,34.09,17
ce2b4f28,2017-06-18,SP,moveis_escritorio,office_furniture,1,97.9,57.36,155.26,16
3611e979,2017-06-19,RJ,moveis_decoracao,furniture_decor,1,62.9,17.69,80.59,32
fac46d93,2017-06-20,SP,automotivo,auto,1,78.0,16.18,94.18,15
1c487b52,2017-06-20,DF,utilidades_domesticas,housewares,2,119.8,42.52,162.32,6
f35a3647,2017-06-20,SP,eletrodomesticos,home_appliances,1,52.0,12.7,64.7,6
10631633,2017-06-22,MG,utilidades_domesticas,housewares,2,219.8,32.8,252.6,15
bd06bffc,2017-06-22,PR,relogios_presentes,watches_gifts,1,180.0,16.01,196.01,8
885a2410,2017-06-23,SP,esporte_lazer,sports_leisure,1,199.0,13.73,212.73,4
74434928,2017-06-23,BA,moveis_escritorio,office_furniture,1,259.99,73.05,333.04,18
a0f30b63,2017-06-25,SP,audio,audio,1,89.0,7.88,96.88,5
53036876,2017-06-25,DF,non_renseignee,not_specified,1,49.98,16.6,66.58,22
f27cec91,2017-06-25,MG,esporte_lazer,sports_leisure,1,899.0,185.71,1084.71,10
d790743e,2017-06-25,PR,utilidades_domesticas,housewares,1,23.9,15.11,39.01,8
cd9bea4c,2017-06-26,RJ,pet_shop,pet_shop,1,78.87,16.8,95.67,15
162b56a3,2017-06-26,RS,pet_shop,pet_shop,1,42.99,15.1,58.09,11
40e374fb,2017-06-26,SP,malas_acessorios,luggage_accessories,1,68.9,16.24,85.14,21
725d9a21,2017-06-26,PB,non_renseignee,not_specified,1,69.0,38.03,107.03,14
f7f27a0b,2017-06-28,RJ,informatica_acessorios,computers_accessories,1,46.9,16.6,63.5,6
42859f65,2017-06-28,CE,cama_mesa_banho,bed_bath_table,1,205.0,38.57,243.57,20
deafd519,2017-06-28,SP,cama_mesa_banho,bed_bath_table,1,12.9,11.85,24.75,22
301c4411,2017-06-29,SP,cool_stuff,cool_stuff,2,91.98,17.44,109.42,5
1abc1d06,2017-06-29,SP,cama_mesa_banho,bed_bath_table,1,109.9,13.79,123.69,6
7fd341d7,2017-06-29,SP,utilidades_domesticas,housewares,1,59.9,17.13,77.03,8
35c4b628,2017-06-29,SP,beleza_saude,health_beauty,1,54.99,11.73,66.72,11
186517d0,2017-06-29,SP,moveis_decoracao,furniture_decor,3,147.0,42.3,189.3,10
bbe5ef6a,2017-06-30,SP,cool_stuff,cool_stuff,1,572.0,37.27,609.27,7
294d1659,2017-06-30,SP,automotivo,auto,1,143.8,15.76,159.56,27
9cd4acec,2017-06-30,SP,malas_acessorios,luggage_accessories,1,174.33,18.5,192.83,10
aa7ec235,2017-07-01,MG,telefonia,telephony,1,59.9,15.86,75.76,15
e28f13b0,2017-07-01,MG,informatica_acessorios,computers_accessories,1,61.9,15.18,77.08,16
a10e6749,2017-07-02,SP,moveis_decoracao,furniture_decor,2,33.8,30.2,64.0,3
54320856,2017-07-03,RJ,cool_stuff,cool_stuff,1,249.9,78.77,328.67,7
f2a4a108,2017-07-03,SP,esporte_lazer,sports_leisure,1,29.5,16.11,45.61,14
8dea586c,2017-07-03,RJ,esporte_lazer,sports_leisure,1,271.0,22.39,293.39,16
cdf76ad4,2017-07-03,SP,telefonia,telephony,1,25.99,7.78,33.77,2
5b04f0ec,2017-07-04,CE,automotivo,auto,1,55.65,34.19,89.84,16
91c743d2,2017-07-04,SC,cama_mesa_banho,bed_bath_table,1,69.9,14.36,84.26,13
27f94439,2017-07-04,DF,automotivo,auto,1,99.0,16.94,115.94,8
ba8b9d2a,2017-07-05,MG,non_renseignee,not_specified,1,39.9,8.11,48.01,2
5e73c84a,2017-07-05,BA,moveis_escritorio,office_furniture,1,169.99,49.8,219.79,24
a46944cf,2017-07-05,SP,informatica_acessorios,computers_accessories,3,56.7,35.55,92.25,7
3eede591,2017-07-05,SP,relogios_presentes,watches_gifts,1,1625.0,19.57,1644.57,5
6720f909,2017-07-05,SP,moveis_decoracao,furniture_decor,1,34.9,12.69,47.59,6
2a02e074,2017-07-06,SP,esporte_lazer,sports_leisure,1,119.99,13.86,133.85,6
1b951d32,2017-07-06,RN,informatica_acessorios,computers_accessories,1,98.0,31.36,129.36,14
c7716af1,2017-07-06,RJ,brinquedos,toys,1,152.9,18.32,171.22,11
e305fbc6,2017-07-06,RJ,utilidades_domesticas,housewares,1,89.9,19.87,109.77,48
fca69dd3,2017-07-06,RJ,telefonia_fixa,fixed_telephony,1,32.99,15.1,48.09,6
61685f5d,2017-07-06,SP,cama_mesa_banho,bed_bath_table,2,449.8,35.49,485.29,11
d48af423,2017-07-07,SP,bebes,baby,1,80.0,17.13,97.13,12
e236416f,2017-07-07,SP,esporte_lazer,sports_leisure,1,94.9,20.15,115.05,6
43ebb441,2017-07-07,SP,consoles_games,consoles_games,1,35.0,15.1,50.1,7
29dd98e6,2017-07-07,GO,moveis_escritorio,office_furniture,1,119.99,34.2,154.19,13
5b33e5b2,2017-07-07,RJ,cool_stuff,cool_stuff,1,572.0,64.74,636.74,21
4d0a364f,2017-07-07,SP,moveis_decoracao,furniture_decor,1,89.9,13.65,103.55,10
293ec51a,2017-07-07,SC,market_place,market_place,1,59.9,13.57,73.47,5
c158cfb0,2017-07-08,GO,cama_mesa_banho,bed_bath_table,1,39.9,17.6,57.5,15
069d3deb,2017-07-08,RJ,cama_mesa_banho,bed_bath_table,1,69.9,19.73,89.63,15
026381d5,2017-07-09,RJ,pet_shop,pet_shop,1,16.99,15.11,32.1,8
fb48412e,2017-07-09,SP,ferramentas_jardim,garden_tools,1,19.99,11.85,31.84,8
352b9aec,2017-07-09,SP,telefonia,telephony,1,25.99,7.78,33.77,2
5190f963,2017-07-10,PI,ferramentas_jardim,garden_tools,1,112.0,51.91,163.91,22
79d6c281,2017-07-11,RJ,cama_mesa_banho,bed_bath_table,1,89.9,15.38,105.28,15
0dab99a2,2017-07-11,MG,relogios_presentes,watches_gifts,1,89.0,14.37,103.37,10
ee0b1349,2017-07-11,PR,utilidades_domesticas,housewares,1,59.9,14.15,74.05,7
4b8e7be1,2017-07-12,SP,perfumaria,perfumery,1,239.12,15.4,254.52,18
394bd8c3,2017-07-12,MG,moveis_decoracao,furniture_decor,1,78.8,15.3,94.1,13
98035d90,2017-07-12,RJ,telefonia,telephony,1,9.99,14.1,24.09,12
5d586b9e,2017-07-12,SP,cama_mesa_banho,bed_bath_table,1,219.9,17.17,237.07,12
e0fd296b,2017-07-13,PA,cama_mesa_banho,bed_bath_table,2,202.9,42.22,245.12,12
6de0a679,2017-07-13,SP,moveis_decoracao,furniture_decor,1,169.0,17.92,186.92,4
a867d77c,2017-07-13,SP,papelaria,stationery,1,48.9,13.37,62.27,6
74da1d03,2017-07-14,RS,esporte_lazer,sports_leisure,2,159.49,30.76,190.25,7
b8bbc0cd,2017-07-14,SP,industria_comercio_e_negocios,industry_commerce_and_business,1,99.99,16.14,116.13,5
0fe9c7ad,2017-07-14,SP,cama_mesa_banho,bed_bath_table,1,34.9,9.34,44.24,5
55966b38,2017-07-14,SC,cool_stuff,cool_stuff,1,199.0,17.64,216.64,25
a5197295,2017-07-14,RS,esporte_lazer,sports_leisure,1,5.99,16.79,22.78,17
a2bdc6e2,2017-07-15,CE,brinquedos,toys,1,129.9,29.31,159.21,19
b2b4949f,2017-07-16,RJ,esporte_lazer,sports_leisure,1,144.9,8.43,153.33,2
91116032,2017-07-16,AL,relogios_presentes,watches_gifts,1,239.0,22.47,261.47,30
f432f3c0,2017-07-16,SP,bebes,baby,1,79.9,14.31,94.21,9
926f4d2c,2017-07-16,RJ,brinquedos,toys,1,39.9,14.1,54.0,5
ee4d37f7,2017-07-16,DF,relogios_presentes,watches_gifts,1,248.0,19.02,267.02,8
5935197a,2017-07-17,MG,cama_mesa_banho,bed_bath_table,1,210.0,16.22,226.22,11
2d5b4376,2017-07-17,MG,telefonia,telephony,1,45.0,11.85,56.85,10
a6a7393d,2017-07-17,BA,relogios_presentes,watches_gifts,1,19.9,16.79,36.69,22
1b46c5cd,2017-07-17,RJ,informatica_acessorios,computers_accessories,1,1199.99,53.87,1253.86,6
c88b1d1b,2017-07-17,SP,beleza_saude,health_beauty,1,34.99,7.78,42.77,3
6e07f469,2017-07-17,MG,brinquedos,toys,1,24.9,12.48,37.38,6
d7537253,2017-07-18,SP,moveis_colchao_e_estofado,furniture_mattress_and_upholstery,1,109.4,69.13,178.53,16
226dda56,2017-07-18,RJ,relogios_presentes,watches_gifts,1,26.9,16.79,43.69,10
90c1326a,2017-07-18,DF,esporte_lazer,sports_leisure,1,199.9,25.85,225.75,9
4f62d593,2017-07-18,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,13.99,7.78,21.77,2
b11fba7d,2017-07-19,RJ,cool_stuff,cool_stuff,1,29.9,14.1,44.0,14
dc2d6dd2,2017-07-19,CE,beleza_saude,health_beauty,1,68.99,20.88,89.87,15
5df5b6ce,2017-07-19,PA,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,109.9,26.05,135.95,18
db92613c,2017-07-19,SP,beleza_saude,health_beauty,1,89.99,7.88,97.87,7
fcab6437,2017-07-19,MG,cama_mesa_banho,bed_bath_table,1,24.9,15.1,40.0,13
3f470bc5,2017-07-19,RS,cama_mesa_banho,bed_bath_table,1,95.03,17.92,112.95,14
4cc0192e,2017-07-19,MG,eletroportateis,small_appliances,1,194.0,66.17,260.17,8
cd089880,2017-07-20,GO,esporte_lazer,sports_leisure,1,100.13,16.46,116.59,15
961dff69,2017-07-20,RJ,automotivo,auto,1,155.99,18.34,174.33,15
2ec63bd8,2017-07-20,SP,informatica_acessorios,computers_accessories,1,179.9,10.0,189.9,5
59a0b1e1,2017-07-20,PB,malas_acessorios,luggage_accessories,1,121.9,38.4,160.3,12
d470b00b,2017-07-21,PR,cama_mesa_banho,bed_bath_table,1,159.9,14.99,174.89,8
ededa5ca,2017-07-21,SP,bebes,baby,1,213.0,14.51,227.51,5
511618fe,2017-07-21,GO,papelaria,stationery,1,95.0,16.43,111.43,12
dab61751,2017-07-22,PR,fashion_roupa_masculina,fashion_male_clothing,2,262.0,33.36,295.36,10
ae5fe00b,2017-07-22,RS,esporte_lazer,sports_leisure,1,99.99,17.95,117.94,12
5b30af3b,2017-07-22,SP,relogios_presentes,watches_gifts,1,279.9,13.46,293.36,13
de694f11,2017-07-22,SP,pet_shop,pet_shop,1,74.0,12.02,86.02,6
387bbb4e,2017-07-22,SP,cama_mesa_banho,bed_bath_table,2,138.8,67.81,206.61,15
850bdb83,2017-07-23,SP,cama_mesa_banho,bed_bath_table,1,87.9,12.96,100.86,5
ed120123,2017-07-23,RJ,informatica_acessorios,computers_accessories,1,24.99,15.1,40.09,9
969c73dd,2017-07-23,SP,perfumaria,perfumery,1,56.99,11.9,68.89,4
f545c6d6,2017-07-23,SC,cama_mesa_banho,bed_bath_table,1,45.95,15.1,61.05,11
56ccc157,2017-07-23,SP,pet_shop,pet_shop,1,38.0,12.69,50.69,4
f690cb26,2017-07-24,BA,telefonia,telephony,1,26.99,15.79,42.78,7
e27677cc,2017-07-24,SC,informatica_acessorios,computers_accessories,1,25.0,15.1,40.1,27
816fe893,2017-07-25,RS,cama_mesa_banho,bed_bath_table,1,159.9,21.61,181.51,15
3da9b6dc,2017-07-25,SP,bebes,baby,1,65.0,11.73,76.73,8
d4cb2cf0,2017-07-25,SP,esporte_lazer,sports_leisure,1,133.0,13.27,146.27,5
c70d255a,2017-07-26,RS,brinquedos,toys,1,59.9,15.17,75.07,8
2d596884,2017-07-26,RS,papelaria,stationery,1,69.9,17.74,87.64,8
0c41f512,2017-07-27,RJ,informatica_acessorios,computers_accessories,3,115.5,48.33,163.83,11
67d83bd3,2017-07-27,SP,moveis_decoracao,furniture_decor,1,45.2,26.97,72.17,5
b0bfe907,2017-07-27,SP,brinquedos,toys,1,149.0,14.06,163.06,4
c94ad4f9,2017-07-28,RJ,moveis_decoracao,furniture_decor,1,75.0,21.02,96.02,12
ba813838,2017-07-29,SP,utilidades_domesticas,housewares,1,13.99,9.34,23.33,25
fe89b0d8,2017-07-30,PE,beleza_saude,health_beauty,1,49.99,17.63,67.62,9
9757bb9b,2017-07-30,MG,cama_mesa_banho,bed_bath_table,1,205.0,26.27,231.27,5
c51d2278,2017-07-31,SP,telefonia,telephony,2,37.98,23.7,61.68,7
e1b489d5,2017-07-31,SP,esporte_lazer,sports_leisure,1,119.8,12.34,132.14,4
2669093a,2017-07-31,SP,ferramentas_jardim,garden_tools,1,14.9,9.94,24.84,7
68e4d7b4,2017-07-31,RS,malas_acessorios,luggage_accessories,1,50.9,26.9,77.8,8
258dc833,2017-07-31,RS,eletronicos,electronics,1,10.9,15.1,26.0,17
d2d2b46f,2017-07-31,SP,utilidades_domesticas,housewares,1,46.2,9.34,55.54,10
4bd68cb4,2017-07-31,SP,esporte_lazer,sports_leisure,1,25.9,7.78,33.68,13
cb5084e6,2017-07-31,MG,cama_mesa_banho,bed_bath_table,2,109.89,31.35,141.24,7
0f6a5e91,2017-08-01,RJ,cool_stuff,cool_stuff,1,99.99,17.95,117.94,7
5bf84aad,2017-08-01,PE,perfumaria,perfumery,1,56.99,25.68,82.67,38
2d28eb89,2017-08-01,SP,telefonia,telephony,1,39.99,7.78,47.77,6
c5ed4f8b,2017-08-01,SP,pet_shop,pet_shop,2,289.8,28.82,318.62,3
41a5363d,2017-08-02,RJ,beleza_saude,health_beauty,1,34.99,14.1,49.09,8
d908e170,2017-08-02,SP,informatica_acessorios,computers_accessories,1,199.5,10.81,210.31,7
150d5748,2017-08-02,RJ,informatica_acessorios,computers_accessories,1,69.0,14.23,83.23,5
3b5066af,2017-08-02,MG,moveis_decoracao,furniture_decor,2,99.8,32.22,132.02,9
626364b5,2017-08-02,SP,beleza_saude,health_beauty,1,112.49,11.99,124.48,1
8b4b9c5c,2017-08-02,SP,informatica_acessorios,computers_accessories,1,19.9,16.79,36.69,11
b6c9788b,2017-08-02,RJ,brinquedos,toys,1,37.5,15.1,52.6,11
32eb9533,2017-08-03,BA,cool_stuff,cool_stuff,1,87.99,19.86,107.85,20
8de235cd,2017-08-03,SP,esporte_lazer,sports_leisure,1,59.9,12.55,72.45,25
86a159c4,2017-08-03,SP,utilidades_domesticas,housewares,1,69.9,11.73,81.63,14
dc96fd43,2017-08-04,SP,utilidades_domesticas,housewares,1,29.9,9.34,39.24,4
71cefe51,2017-08-04,MS,papelaria,stationery,1,40.9,17.92,58.82,17
0ecf0978,2017-08-04,DF,automotivo,auto,1,199.9,21.89,221.79,17
948097de,2017-08-04,DF,esporte_lazer,sports_leisure,1,69.9,25.77,95.67,7
942e72b3,2017-08-04,SP,utilidades_domesticas,housewares,1,299.9,62.25,362.15,7
63ca01cc,2017-08-04,PR,cama_mesa_banho,bed_bath_table,1,163.99,21.64,185.63,6
01643942,2017-08-05,DF,informatica_acessorios,computers_accessories,1,32.5,15.1,47.6,17
95287574,2017-08-05,PB,perfumaria,perfumery,1,56.99,21.2,78.19,13
5112f4ba,2017-08-05,SC,automotivo,auto,1,149.0,15.79,164.79,13
7157fd8b,2017-08-06,RJ,automotivo,auto,1,143.8,23.33,167.13,8
56ce3873,2017-08-06,RS,beleza_saude,health_beauty,1,58.99,16.66,75.65,10
382a503d,2017-08-06,SP,moveis_decoracao,furniture_decor,1,49.9,11.85,61.75,4
bceafe41,2017-08-06,BA,beleza_saude,health_beauty,1,18.99,16.79,35.78,3
3c4bb7f6,2017-08-07,SP,relogios_presentes,watches_gifts,1,29.0,7.78,36.78,1
4ff0384b,2017-08-07,DF,esporte_lazer,sports_leisure,1,119.99,18.09,138.08,15
8a4df982,2017-08-07,RJ,cool_stuff,cool_stuff,1,125.9,12.84,138.74,4
f6b579d3,2017-08-07,BA,esporte_lazer,sports_leisure,2,359.8,37.66,397.46,12
ce648a01,2017-08-07,RJ,ferramentas_jardim,garden_tools,1,279.99,74.91,354.9,6
400f4433,2017-08-07,PR,automotivo,auto,1,40.0,15.1,55.1,7
90214a47,2017-08-07,SE,automotivo,auto,1,19.99,25.63,45.62,9
4f83feea,2017-08-08,SP,automotivo,auto,1,147.9,15.79,163.69,2
89253d28,2017-08-08,SP,cama_mesa_banho,bed_bath_table,1,129.99,13.93,143.92,9
f4b166c6,2017-08-09,RJ,relogios_presentes,watches_gifts,1,44.0,14.1,58.1,6
61cfa600,2017-08-09,RJ,cool_stuff,cool_stuff,1,44.9,9.94,54.84,7
3806e972,2017-08-09,RJ,esporte_lazer,sports_leisure,2,79.8,32.22,112.02,11
57d94aaa,2017-08-10,SP,informatica_acessorios,computers_accessories,1,195.9,14.39,210.29,8
2d6714a6,2017-08-10,RJ,cool_stuff,cool_stuff,1,39.9,7.94,47.84,4
f614b00e,2017-08-10,PR,relogios_presentes,watches_gifts,1,179.9,16.01,195.91,11
ed75cc89,2017-08-10,SP,brinquedos,toys,2,244.9,45.75,290.65,13
29b821b6,2017-08-10,CE,beleza_saude,health_beauty,1,119.9,27.38,147.28,27
cd7293cd,2017-08-10,GO,cool_stuff,cool_stuff,1,98.9,9.26,108.16,5
6646c2a3,2017-08-11,SP,eletronicos,electronics,1,14.9,12.48,27.38,14
5dc05f32,2017-08-11,SP,non_renseignee,not_specified,1,84.9,11.8,96.7,18
d20776b7,2017-08-11,SP,cama_mesa_banho,bed_bath_table,1,134.9,21.43,156.33,13
4f85d5b9,2017-08-11,BA,informatica_acessorios,computers_accessories,1,104.9,43.14,148.04,14
a92a6fc4,2017-08-11,SP,esporte_lazer,sports_leisure,1,584.9,16.65,601.55,5
4254f084,2017-08-11,SP,informatica_acessorios,computers_accessories,1,265.99,9.12,275.11,5
0a0090ae,2017-08-11,SP,cama_mesa_banho,bed_bath_table,2,132.49,24.78,157.27,10
c8d183fd,2017-08-12,BA,cama_mesa_banho,bed_bath_table,1,205.0,28.81,233.81,20
601aeff1,2017-08-12,SP,perfumaria,perfumery,1,56.99,11.9,68.89,6
723ad8c0,2017-08-12,MG,ferramentas_jardim,garden_tools,1,16.9,15.1,32.0,9
2c3723bb,2017-08-12,TO,relogios_presentes,watches_gifts,1,62.83,35.76,98.59,19
c68531b8,2017-08-12,RS,climatizacao,air_conditioning,1,109.0,29.16,138.16,34
82a779af,2017-08-12,SP,esporte_lazer,sports_leisure,1,21.0,7.78,28.78,4
44bba9f4,2017-08-13,SP,telefonia,telephony,1,18.99,7.78,26.77,5
1df7ded3,2017-08-13,SP,bebes,baby,1,185.0,27.84,212.84,9
